created,month_created,weeknum_created,day_created,id,applicant,job_title,stage_type,reject_reason,rejected_at,hired_at,referring_site
12/5/2023,December,49,Tuesday,74195005,Jane  Johnson,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74195015,Frank  Smith,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74195218,Ethan  Brown,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74195249,Emma  Moore,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74197357,John  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74199027,Grace  Davis,General Dentist,Offer,,,,ZipRecruiter
12/5/2023,December,49,Tuesday,74200917,Frank  Jones,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74220369,Ethan  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74223418,Emma  Johnson,Pediatric Dental Assistant,Inbox,Failed Zoom interview,12/5/2023,,Indeed
12/5/2023,December,49,Tuesday,74234444,Diana  Brown,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74245395,John  Johnson,Dental Billing Team Leader,Inbox,Not Living In NYC,12/6/2023,,ZipRecruiter
12/5/2023,December,49,Tuesday,74247919,Emma  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/5/2023,,Indeed
12/5/2023,December,49,Tuesday,74268417,Ethan  Wilson,Dental Billing Team Leader,Inbox,Not Living In NYC,12/6/2023,,ZipRecruiter
12/5/2023,December,49,Tuesday,74273106,Bob  Taylor,Dental Receptionist With Medical Background,Interview,No Show,12/12/2023,,Indeed
12/5/2023,December,49,Tuesday,74279010,Frank  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74293431,Charlie  Davis,Dental Office Manager,Screening,Never Responded,12/11/2023,,Indeed
12/5/2023,December,49,Tuesday,74294327,Charlie  Moore,Dental Office Manager,Screening,Never Responded,12/13/2023,,Indeed
12/5/2023,December,49,Tuesday,74296714,John  Miller,Dental Receptionist With Medical Background,Screening,Never Responded,12/11/2023,,Unknown
12/5/2023,December,49,Tuesday,74298478,Diana  Moore,Dental Patient Relations Specialist,Inbox,Lacking relevant experience,12/6/2023,,ZipRecruiter
12/5/2023,December,49,Tuesday,74299549,Alice  Davis,Chairside Dental Assistant,Screening,,,,Talent
12/5/2023,December,49,Tuesday,74299682,Jane  Johnson,General Dentist,Offer,,,,Indeed
12/5/2023,December,49,Tuesday,74299783,Charlie  Johnson,Chairside Dental Assistant,Screening,,,,Talent
12/5/2023,December,49,Tuesday,74299936,Bob  Davis,Chairside Assistant,Screening,,,,Talent
12/5/2023,December,49,Tuesday,74300183,Ethan  Smith,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/5/2023,December,49,Tuesday,74300363,Bob  Brown,Dental Billing Team Leader,Inbox,Not Living In NYC,12/6/2023,,ZipRecruiter
12/5/2023,December,49,Tuesday,74300970,John  Miller,Chairside Dental Assistant,Interview,,,,Talent
12/6/2023,December,49,Wednesday,74308397,Diana  Taylor,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/6/2023,December,49,Wednesday,74422862,Charlie  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/6/2023,December,49,Wednesday,74433671,John  Smith,Dental Office Manager,Inbox,Lacking relevant experience,12/7/2023,,Indeed
12/6/2023,December,49,Wednesday,74434876,Emma  Moore,Dental Billing Team Leader,Inbox,Not Living In NYC,12/6/2023,,ZipRecruiter
12/6/2023,December,49,Wednesday,74437941,Alice  Moore,Dental Billing Team Leader,Inbox,Lacking relevant experience,12/6/2023,,ZipRecruiter
12/6/2023,December,49,Wednesday,74440058,Charlie  Miller,Dental Office Manager,Screening,Took another job,12/11/2023,,Indeed
12/6/2023,December,49,Wednesday,74443354,Ethan  Smith,Dental Patient Care & Finance Manager,Screening,Never Responded,12/8/2023,,Indeed
12/6/2023,December,49,Wednesday,74459756,Emma  Johnson,Dental Patient Care & Finance Manager,Interview,,,,Indeed
12/6/2023,December,49,Wednesday,74481844,Diana  Jones,Pediatric Dental Assistant,Screening,Never Responded,12/13/2023,,Indeed
12/6/2023,December,49,Wednesday,74490362,Ethan  Smith,Dental Office Manager,Screening,Never Responded,12/11/2023,,Indeed
12/6/2023,December,49,Wednesday,74494043,Frank  Jones,Dental Office Manager,Inbox,Lacking relevant experience,12/6/2023,,Indeed
12/6/2023,December,49,Wednesday,74499114,Charlie  Moore,Dental Office Manager,Screening,Never Responded,12/11/2023,,Indeed
12/7/2023,December,49,Thursday,74506723,Alice  Johnson,Dental Office Manager,Inbox,No Show,12/7/2023,,Indeed
12/7/2023,December,49,Thursday,74511577,Bob  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/7/2023,,Indeed
12/7/2023,December,49,Thursday,74515556,Ethan  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/7/2023,,Indeed
12/7/2023,December,49,Thursday,74529977,Emma  Miller,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/7/2023,,ZipRecruiter
12/7/2023,December,49,Thursday,74615085,Alice  Wilson,Dental Receptionist With Medical Background,Inbox,Not Living In NYC,12/7/2023,,Indeed
12/7/2023,December,49,Thursday,74622163,Emma  Brown,Dental Patient Relations Specialist,Inbox,Not Living In NYC,12/8/2023,,ZipRecruiter
12/7/2023,December,49,Thursday,74625276,Frank  Johnson,Dental Billing Team Leader,Inbox,Not Living In NYC,12/7/2023,,ZipRecruiter
12/7/2023,December,49,Thursday,74647753,Ethan  Jones,Dental Office Manager,Inbox,Lacking relevant experience,12/7/2023,,Indeed
12/8/2023,December,49,Friday,74662825,Ethan  Brown,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/8/2023,December,49,Friday,74679828,Bob  Miller,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/8/2023,,Indeed
12/8/2023,December,49,Friday,74702222,Jane  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/9/2023,,Indeed
12/8/2023,December,49,Friday,74710846,Frank  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/9/2023,,Indeed
12/8/2023,December,49,Friday,74715710,John  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/8/2023,December,49,Friday,74717760,John  Moore,Pediatric Dental Assistant,Screening,Never Responded,12/13/2023,,Indeed
12/8/2023,December,49,Friday,74718529,Emma  Miller,Pediatric Dental Assistant,Screening,Never Responded,12/13/2023,,Indeed
12/8/2023,December,49,Friday,74721256,Charlie  Johnson,Dental Receptionist With Medical Background,Inbox,Lacking relevant experience,12/9/2023,,Indeed
12/8/2023,December,49,Friday,74728517,Ethan  Moore,Dental Billing Team Leader,Inbox,Not Living In NYC,12/10/2023,,ZipRecruiter
12/9/2023,December,49,Saturday,74733780,Grace  Williams,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/10/2023,,ZipRecruiter
12/9/2023,December,49,Saturday,74734233,Ethan  Brown,Dental Receptionist with Medical Experience,Screening,,,,Indeed
12/9/2023,December,49,Saturday,74734362,John  Miller,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/10/2023,,Indeed
12/9/2023,December,49,Saturday,74734379,Grace  Taylor,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/10/2023,,Indeed
12/9/2023,December,49,Saturday,74734552,Charlie  Jones,Dental Receptionist with Medical Experience,Screening,,,,Indeed
12/9/2023,December,49,Saturday,74734644,Emma  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/10/2023,,Indeed
12/9/2023,December,49,Saturday,74735797,Frank  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/10/2023,,Indeed
12/9/2023,December,49,Saturday,74760125,John  Miller,Dental Receptionist with Medical Experience,Screening,No Show,12/13/2023,,ZipRecruiter
12/9/2023,December,49,Saturday,74770448,Emma  Wilson,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/10/2023,,ZipRecruiter
12/9/2023,December,49,Saturday,74771770,Charlie  Moore,Dental Office Manager,Screening,No Show,12/13/2023,,Indeed
12/9/2023,December,49,Saturday,74773372,Jane  Williams,Dental Office Manager,Screening,,,,Indeed
12/10/2023,December,49,Sunday,74775161,Frank  Miller,Dental Office Manager,Inbox,Resume Incomplete,12/13/2023,,Indeed
12/10/2023,December,49,Sunday,74775589,Frank  Taylor,Dental Office Manager,Inbox,Resume Incomplete,12/11/2023,,Indeed
12/10/2023,December,49,Sunday,74777240,Diana  Taylor,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/10/2023,December,49,Sunday,74778575,Alice  Miller,Dental Office Manager,Screening,,,,Indeed
12/10/2023,December,49,Sunday,74781840,Emma  Jones,Dental Billing Team Leader,Inbox,Not Living In NYC,12/11/2023,,ZipRecruiter
12/10/2023,December,49,Sunday,74781859,Ethan  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,ZipRecruiter
12/10/2023,December,49,Sunday,74792792,Alice  Davis,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/10/2023,December,49,Sunday,74799063,Diana  Jones,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/10/2023,December,49,Sunday,74801293,Alice  Brown,Chairside Dental Assistant,Screening,,,,Indeed
12/10/2023,December,49,Sunday,74801335,Ethan  Smith,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/10/2023,December,49,Sunday,74813189,Emma  Johnson,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74825707,Grace  Jones,Treatment Coordinator,Screening,,,,ZipRecruiter
12/11/2023,December,50,Monday,74826688,Ethan  Brown,Chairside Dental Assistant,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74827093,Diana  Johnson,Dental Receptionist with Medical Experience,Inbox,Doctor Rejected,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74827872,Diana  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74828769,Grace  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74831471,Charlie  Miller,Chairside Dental Assistant,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74891450,Frank  Johnson,Dental Receptionist with Medical Experience,Screening,,,,Indeed
12/11/2023,December,50,Monday,74894515,Grace  Williams,Dental Receptionist with Medical Experience,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74895672,Bob  Miller,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74895802,Alice  Brown,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74895920,Alice  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74896082,Diana  Wilson,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74896244,Frank  Smith,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74896479,Alice  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74896571,Jane  Johnson,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74896680,Emma  Smith,Dental Office Manager,Screening,Failed Zoom interview,12/12/2023,,Indeed
12/11/2023,December,50,Monday,74896875,John  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74896930,Diana  Davis,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897042,Alice  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897117,Charlie  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897217,Grace  Davis,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897332,Jane  Brown,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897380,Jane  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897582,John  Brown,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897717,Alice  Johnson,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74897787,Alice  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74897850,Grace  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898016,Jane  Moore,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74898093,John  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898159,Alice  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898211,Diana  Williams,Dental Office Manager,Inbox,Failed Working Interview,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898295,Diana  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898430,Diana  Jones,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74898589,Emma  Miller,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898716,Ethan  Taylor,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74898784,Frank  Davis,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74898920,Grace  Brown,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899345,Jane  Brown,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899444,Alice  Davis,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899638,Ethan  Taylor,Dental Office Manager,Screening,Failed Zoom interview,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899721,John  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899785,John  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899828,John  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899884,Bob  Miller,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74899967,Emma  Moore,Dental Office Manager,Screening,No Show,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900116,Charlie  Williams,Dental Billing Team Leader,Inbox,Not Living In NYC,12/11/2023,,ZipRecruiter
12/11/2023,December,50,Monday,74900229,Alice  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900307,Grace  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900352,Emma  Smith,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900414,Bob  Moore,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900453,Frank  Miller,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900552,Frank  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900569,Frank  Moore,Dental Office Manager,Screening,,,,Indeed
12/11/2023,December,50,Monday,74900771,Ethan  Williams,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900810,Bob  Davis,Dental Office Manager,Inbox,Lacking relevant experience,12/11/2023,,Indeed
12/11/2023,December,50,Monday,74900888,John  Taylor,Dental Patient Relations Specialist,Inbox,Lacking relevant experience,12/11/2023,,ZipRecruiter
12/11/2023,December,50,Monday,74900920,John  Taylor,Dental Office Manager,Screening,,,,Indeed
